date,area,district,mail_type,pct_on_time
2020-07-18,Northeast,Westchester,first_class,81.79
2020-07-18,Northeast,Westchester,marketing,83.91
2020-07-18,Northeast,Westchester,periodical,68.7
2020-07-25,Northeast,Westchester,first_class,84.87
2020-07-25,Northeast,Westchester,marketing,82.04
2020-07-25,Northeast,Westchester,periodical,64.74
2020-08-01,Northeast,Westchester,first_class,84.6
2020-08-01,Northeast,Westchester,marketing,82.17
2020-08-01,Northeast,Westchester,periodical,59.21
2020-08-08,Northeast,Westchester,first_class,77.94
2020-08-08,Northeast,Westchester,marketing,81.94
2020-08-08,Northeast,Westchester,periodical,53.34
2020-08-15,Northeast,Westchester,first_class,84.42
2020-08-15,Northeast,Westchester,marketing,88.08
2020-08-15,Northeast,Westchester,periodical,64.05
2020-08-22,Northeast,Westchester,first_class,86.52
2020-08-22,Northeast,Westchester,marketing,88.31
2020-08-22,Northeast,Westchester,periodical,59.89
2020-08-29,Northeast,Westchester,first_class,89.26
2020-08-29,Northeast,Westchester,marketing,89.1
2020-08-29,Northeast,Westchester,periodical,67.68
2020-01-04,Pacific,Bay-Valley,first_class,93.9
2020-01-04,Pacific,Bay-Valley,marketing,93.37
2020-01-04,Pacific,Bay-Valley,periodical,77.21
2020-01-11,Pacific,Bay-Valley,first_class,93.36
2020-01-11,Pacific,Bay-Valley,marketing,92.87
2020-01-11,Pacific,Bay-Valley,periodical,90.28
2020-01-18,Pacific,Bay-Valley,first_class,95
2020-01-18,Pacific,Bay-Valley,marketing,93.79
2020-01-18,Pacific,Bay-Valley,periodical,87.41
2020-01-25,Pacific,Bay-Valley,first_class,93.54
2020-01-25,Pacific,Bay-Valley,marketing,92.15
2020-01-25,Pacific,Bay-Valley,periodical,89.12
2020-02-01,Pacific,Bay-Valley,first_class,91.25
2020-02-01,Pacific,Bay-Valley,marketing,91.03
2020-02-01,Pacific,Bay-Valley,periodical,86.93
2020-02-08,Pacific,Bay-Valley,first_class,91.88
2020-02-08,Pacific,Bay-Valley,marketing,93.21
2020-02-08,Pacific,Bay-Valley,periodical,88.8
2020-02-15,Pacific,Bay-Valley,first_class,94.71
2020-02-15,Pacific,Bay-Valley,marketing,95.04
2020-02-15,Pacific,Bay-Valley,periodical,90.63
2020-02-22,Pacific,Bay-Valley,first_class,94.16
2020-02-22,Pacific,Bay-Valley,marketing,95.81
2020-02-22,Pacific,Bay-Valley,periodical,84.5
2020-02-29,Pacific,Bay-Valley,first_class,93.54
2020-02-29,Pacific,Bay-Valley,marketing,92.26
2020-02-29,Pacific,Bay-Valley,periodical,83.13
2020-03-07,Pacific,Bay-Valley,first_class,93.77
2020-03-07,Pacific,Bay-Valley,marketing,94.16
2020-03-07,Pacific,Bay-Valley,periodical,92.07
2020-03-14,Pacific,Bay-Valley,first_class,93.41
2020-03-14,Pacific,Bay-Valley,marketing,94.09
2020-03-14,Pacific,Bay-Valley,periodical,90.21
2020-03-21,Pacific,Bay-Valley,first_class,94.29
2020-03-21,Pacific,Bay-Valley,marketing,94.52
2020-03-21,Pacific,Bay-Valley,periodical,88.49
2020-03-28,Pacific,Bay-Valley,first_class,94.38
2020-03-28,Pacific,Bay-Valley,marketing,95.62
2020-03-28,Pacific,Bay-Valley,periodical,88.92
2020-04-01,Pacific,Bay-Valley,first_class,94.29
2020-04-01,Pacific,Bay-Valley,marketing,86.97
2020-04-01,Pacific,Bay-Valley,periodical,89.47
2020-04-04,Pacific,Bay-Valley,first_class,94.01
2020-04-04,Pacific,Bay-Valley,marketing,94.26
2020-04-04,Pacific,Bay-Valley,periodical,89.42
2020-04-11,Pacific,Bay-Valley,first_class,91.83
2020-04-11,Pacific,Bay-Valley,marketing,94.21
2020-04-11,Pacific,Bay-Valley,periodical,86.87
2020-04-18,Pacific,Bay-Valley,first_class,93.18
2020-04-18,Pacific,Bay-Valley,marketing,93.03
2020-04-18,Pacific,Bay-Valley,periodical,89.55
2020-04-25,Pacific,Bay-Valley,first_class,93.47
2020-04-25,Pacific,Bay-Valley,marketing,92.97
2020-04-25,Pacific,Bay-Valley,periodical,88.03
2020-05-02,Pacific,Bay-Valley,first_class,91.66
2020-05-02,Pacific,Bay-Valley,marketing,92.91
2020-05-02,Pacific,Bay-Valley,periodical,85.79
2020-05-09,Pacific,Bay-Valley,first_class,91.08
2020-05-09,Pacific,Bay-Valley,marketing,92.84
2020-05-09,Pacific,Bay-Valley,periodical,87.25
2020-05-16,Pacific,Bay-Valley,first_class,91.13
2020-05-16,Pacific,Bay-Valley,marketing,92.84
2020-05-16,Pacific,Bay-Valley,periodical,83.53
2020-05-23,Pacific,Bay-Valley,first_class,93.76
2020-05-23,Pacific,Bay-Valley,marketing,91.93
2020-05-23,Pacific,Bay-Valley,periodical,85.17
2020-05-30,Pacific,Bay-Valley,first_class,91.78
2020-05-30,Pacific,Bay-Valley,marketing,91.52
2020-05-30,Pacific,Bay-Valley,periodical,84.59
2020-06-06,Pacific,Bay-Valley,first_class,92.05
2020-06-06,Pacific,Bay-Valley,marketing,91.95
2020-06-06,Pacific,Bay-Valley,periodical,77.48
2020-06-13,Pacific,Bay-Valley,first_class,92.98
2020-06-13,Pacific,Bay-Valley,marketing,91.5
2020-06-13,Pacific,Bay-Valley,periodical,86.73
2020-06-20,Pacific,Bay-Valley,first_class,92.14
2020-06-20,Pacific,Bay-Valley,marketing,91.57
2020-06-20,Pacific,Bay-Valley,periodical,85.7
2020-06-27,Pacific,Bay-Valley,first_class,93.66
2020-06-27,Pacific,Bay-Valley,marketing,93.29
2020-06-27,Pacific,Bay-Valley,periodical,87.82
2020-07-01,Pacific,Bay-Valley,first_class,91.32
2020-07-01,Pacific,Bay-Valley,marketing,83.51
2020-07-01,Pacific,Bay-Valley,periodical,87.84
2020-07-04,Pacific,Bay-Valley,first_class,92.43
2020-07-04,Pacific,Bay-Valley,marketing,89.12
2020-07-04,Pacific,Bay-Valley,periodical,75.14
2020-07-11,Pacific,Bay-Valley,first_class,88.96
2020-07-11,Pacific,Bay-Valley,marketing,85.41
2020-07-11,Pacific,Bay-Valley,periodical,84.08
2020-07-18,Pacific,Bay-Valley,first_class,87.97
2020-07-18,Pacific,Bay-Valley,marketing,80.11
2020-07-18,Pacific,Bay-Valley,periodical,83.63
2020-07-25,Pacific,Bay-Valley,first_class,89.3
2020-07-25,Pacific,Bay-Valley,marketing,80.13
2020-07-25,Pacific,Bay-Valley,periodical,82.25
2020-08-01,Pacific,Bay-Valley,first_class,86.94
2020-08-01,Pacific,Bay-Valley,marketing,81.56
2020-08-01,Pacific,Bay-Valley,periodical,71.42
2020-08-08,Pacific,Bay-Valley,first_class,85.64
2020-08-08,Pacific,Bay-Valley,marketing,85.76
2020-08-08,Pacific,Bay-Valley,periodical,69.03
2020-08-15,Pacific,Bay-Valley,first_class,88.41
2020-08-15,Pacific,Bay-Valley,marketing,88
2020-08-15,Pacific,Bay-Valley,periodical,81.54
2020-08-22,Pacific,Bay-Valley,first_class,90.13
2020-08-22,Pacific,Bay-Valley,marketing,89.05
2020-08-22,Pacific,Bay-Valley,periodical,83.41
2020-08-29,Pacific,Bay-Valley,first_class,91.03
2020-08-29,Pacific,Bay-Valley,marketing,87.55
2020-08-29,Pacific,Bay-Valley,periodical,80.86
2020-01-04,Pacific,Honolulu,first_class,93.07
2020-01-04,Pacific,Honolulu,marketing,92.72
2020-01-04,Pacific,Honolulu,periodical,86.73
2020-01-11,Pacific,Honolulu,first_class,90.63
2020-01-11,Pacific,Honolulu,marketing,84.49
2020-01-11,Pacific,Honolulu,periodical,82.84
2020-01-18,Pacific,Honolulu,first_class,92.54
2020-01-18,Pacific,Honolulu,marketing,92.3
2020-01-18,Pacific,Honolulu,periodical,77.32
2020-01-25,Pacific,Honolulu,first_class,87.06
2020-01-25,Pacific,Honolulu,marketing,92.21
2020-01-25,Pacific,Honolulu,periodical,86.58
2020-02-01,Pacific,Honolulu,first_class,87.71
2020-02-01,Pacific,Honolulu,marketing,92.38
2020-02-01,Pacific,Honolulu,periodical,89.04
2020-02-08,Pacific,Honolulu,first_class,91.43
2020-02-08,Pacific,Honolulu,marketing,77.79
2020-02-08,Pacific,Honolulu,periodical,94.08
2020-02-15,Pacific,Honolulu,first_class,92.83
2020-02-15,Pacific,Honolulu,marketing,92.11
2020-02-15,Pacific,Honolulu,periodical,91.78
2020-02-22,Pacific,Honolulu,first_class,92.69
2020-02-22,Pacific,Honolulu,marketing,94.76
2020-02-22,Pacific,Honolulu,periodical,91.41
2020-02-29,Pacific,Honolulu,first_class,91.72
2020-02-29,Pacific,Honolulu,marketing,94.27
2020-02-29,Pacific,Honolulu,periodical,79.76
2020-03-07,Pacific,Honolulu,first_class,89.39
2020-03-07,Pacific,Honolulu,marketing,92.61
2020-03-07,Pacific,Honolulu,periodical,80.1
2020-03-14,Pacific,Honolulu,first_class,89.73
2020-03-14,Pacific,Honolulu,marketing,92.1
2020-03-14,Pacific,Honolulu,periodical,83.49
2020-03-21,Pacific,Honolulu,first_class,91.28
2020-03-21,Pacific,Honolulu,marketing,79.98
2020-03-21,Pacific,Honolulu,periodical,89.66
2020-03-28,Pacific,Honolulu,first_class,90.23
2020-03-28,Pacific,Honolulu,marketing,95.11
2020-03-28,Pacific,Honolulu,periodical,86.13
2020-04-01,Pacific,Honolulu,first_class,89.5
2020-04-01,Pacific,Honolulu,marketing,96.79
2020-04-01,Pacific,Honolulu,periodical,69.65
2020-04-04,Pacific,Honolulu,first_class,90.97
2020-04-04,Pacific,Honolulu,marketing,94.84
2020-04-04,Pacific,Honolulu,periodical,81.81
2020-04-11,Pacific,Honolulu,first_class,89.77
2020-04-11,Pacific,Honolulu,marketing,95.95
2020-04-11,Pacific,Honolulu,periodical,68.64
2020-04-18,Pacific,Honolulu,first_class,87.56
2020-04-18,Pacific,Honolulu,marketing,95.54
2020-04-18,Pacific,Honolulu,periodical,89.71
2020-04-25,Pacific,Honolulu,first_class,88.64
2020-04-25,Pacific,Honolulu,marketing,91.92
2020-04-25,Pacific,Honolulu,periodical,76.59
2020-05-02,Pacific,Honolulu,first_class,90.16
2020-05-02,Pacific,Honolulu,marketing,91.63
2020-05-02,Pacific,Honolulu,periodical,92.36
2020-05-09,Pacific,Honolulu,first_class,86.95
2020-05-09,Pacific,Honolulu,marketing,80.68
2020-05-09,Pacific,Honolulu,periodical,74.72
2020-05-16,Pacific,Honolulu,first_class,88.24
2020-05-16,Pacific,Honolulu,marketing,79.46
2020-05-16,Pacific,Honolulu,periodical,88.67
2020-05-23,Pacific,Honolulu,first_class,87.01
2020-05-23,Pacific,Honolulu,marketing,79.68
2020-05-23,Pacific,Honolulu,periodical,61.89
2020-05-30,Pacific,Honolulu,first_class,83.36
2020-05-30,Pacific,Honolulu,marketing,92.13
2020-05-30,Pacific,Honolulu,periodical,58.82
2020-06-06,Pacific,Honolulu,first_class,81.82
2020-06-06,Pacific,Honolulu,marketing,91.58
2020-06-06,Pacific,Honolulu,periodical,82.62
2020-06-13,Pacific,Honolulu,first_class,79.01
2020-06-13,Pacific,Honolulu,marketing,82.27
2020-06-13,Pacific,Honolulu,periodical,79.77
2020-06-20,Pacific,Honolulu,first_class,68.85
2020-06-20,Pacific,Honolulu,marketing,95.12
2020-06-20,Pacific,Honolulu,periodical,68.25
2020-06-27,Pacific,Honolulu,first_class,75.58
2020-06-27,Pacific,Honolulu,marketing,95.76
2020-06-27,Pacific,Honolulu,periodical,88.17
2020-07-01,Pacific,Honolulu,first_class,71.15
2020-07-01,Pacific,Honolulu,marketing,95.73
2020-07-01,Pacific,Honolulu,periodical,88.77
2020-07-04,Pacific,Honolulu,first_class,83.19
2020-07-04,Pacific,Honolulu,marketing,94.8
2020-07-04,Pacific,Honolulu,periodical,83.07
2020-07-11,Pacific,Honolulu,first_class,80.41
2020-07-11,Pacific,Honolulu,marketing,84.11
2020-07-11,Pacific,Honolulu,periodical,54.73
2020-07-18,Pacific,Honolulu,first_class,70.53
2020-07-18,Pacific,Honolulu,marketing,84.36
2020-07-18,Pacific,Honolulu,periodical,44.36
2020-07-25,Pacific,Honolulu,first_class,57.47
2020-07-25,Pacific,Honolulu,marketing,74.16
2020-07-25,Pacific,Honolulu,periodical,39.74
2020-08-01,Pacific,Honolulu,first_class,55.23
2020-08-01,Pacific,Honolulu,marketing,61.85
2020-08-01,Pacific,Honolulu,periodical,60.96
2020-08-08,Pacific,Honolulu,first_class,63.81
2020-08-08,Pacific,Honolulu,marketing,72.37
2020-08-08,Pacific,Honolulu,periodical,76.66
2020-08-15,Pacific,Honolulu,first_class,84.01
2020-08-15,Pacific,Honolulu,marketing,93.28
2020-08-15,Pacific,Honolulu,periodical,84.97
2020-08-22,Pacific,Honolulu,first_class,88.67
2020-08-22,Pacific,Honolulu,marketing,96.1
2020-08-22,Pacific,Honolulu,periodical,78.17
2020-08-29,Pacific,Honolulu,first_class,88.54
2020-08-29,Pacific,Honolulu,marketing,97.23
2020-08-29,Pacific,Honolulu,periodical,93.54
2020-01-04,Pacific,Los Angeles,first_class,94.09
2020-01-04,Pacific,Los Angeles,marketing,92.59
2020-01-04,Pacific,Los Angeles,periodical,84.55
2020-01-11,Pacific,Los Angeles,first_class,92.59
2020-01-11,Pacific,Los Angeles,marketing,90.44
2020-01-11,Pacific,Los Angeles,periodical,83.85
2020-01-18,Pacific,Los Angeles,first_class,92.9
2020-01-18,Pacific,Los Angeles,marketing,89.13
2020-01-18,Pacific,Los Angeles,periodical,88.15
2020-01-25,Pacific,Los Angeles,first_class,93.37
2020-01-25,Pacific,Los Angeles,marketing,89.71
2020-01-25,Pacific,Los Angeles,periodical,86.56
2020-02-01,Pacific,Los Angeles,first_class,90.05
2020-02-01,Pacific,Los Angeles,marketing,76.98
2020-02-01,Pacific,Los Angeles,periodical,81.8
2020-02-08,Pacific,Los Angeles,first_class,91.05
2020-02-08,Pacific,Los Angeles,marketing,89.55
2020-02-08,Pacific,Los Angeles,periodical,87.5
2020-02-15,Pacific,Los Angeles,first_class,93.66
2020-02-15,Pacific,Los Angeles,marketing,91.8
2020-02-15,Pacific,Los Angeles,periodical,87.51
2020-02-22,Pacific,Los Angeles,first_class,94.15
2020-02-22,Pacific,Los Angeles,marketing,93.7
2020-02-22,Pacific,Los Angeles,periodical,86.62
2020-02-29,Pacific,Los Angeles,first_class,93.85
2020-02-29,Pacific,Los Angeles,marketing,87.37
2020-02-29,Pacific,Los Angeles,periodical,78.31
2020-03-07,Pacific,Los Angeles,first_class,92.76
2020-03-07,Pacific,Los Angeles,marketing,88.7
2020-03-07,Pacific,Los Angeles,periodical,78.53
2020-03-14,Pacific,Los Angeles,first_class,92.62
2020-03-14,Pacific,Los Angeles,marketing,89.91
2020-03-14,Pacific,Los Angeles,periodical,84.01
2020-03-21,Pacific,Los Angeles,first_class,92.69
2020-03-21,Pacific,Los Angeles,marketing,93.88
2020-03-21,Pacific,Los Angeles,periodical,77.1
2020-03-28,Pacific,Los Angeles,first_class,93.95
2020-03-28,Pacific,Los Angeles,marketing,94.57
2020-03-28,Pacific,Los Angeles,periodical,84.09
2020-04-01,Pacific,Los Angeles,first_class,92.91
2020-04-01,Pacific,Los Angeles,marketing,90.95
2020-04-01,Pacific,Los Angeles,periodical,86.86
2020-04-04,Pacific,Los Angeles,first_class,93.01
2020-04-04,Pacific,Los Angeles,marketing,90.99
2020-04-04,Pacific,Los Angeles,periodical,89
2020-04-11,Pacific,Los Angeles,first_class,91.74
2020-04-11,Pacific,Los Angeles,marketing,89.62
2020-04-11,Pacific,Los Angeles,periodical,82.14
2020-04-18,Pacific,Los Angeles,first_class,92.26
2020-04-18,Pacific,Los Angeles,marketing,90.74
2020-04-18,Pacific,Los Angeles,periodical,81.41
2020-04-25,Pacific,Los Angeles,first_class,87.49
2020-04-25,Pacific,Los Angeles,marketing,90.88
2020-04-25,Pacific,Los Angeles,periodical,72.33
2020-05-02,Pacific,Los Angeles,first_class,92.1
2020-05-02,Pacific,Los Angeles,marketing,91.83
2020-05-02,Pacific,Los Angeles,periodical,75.56
2020-05-09,Pacific,Los Angeles,first_class,91.29
2020-05-09,Pacific,Los Angeles,marketing,91.44
2020-05-09,Pacific,Los Angeles,periodical,60.81
2020-05-16,Pacific,Los Angeles,first_class,92.33
2020-05-16,Pacific,Los Angeles,marketing,92.08
2020-05-16,Pacific,Los Angeles,periodical,72.34
2020-05-23,Pacific,Los Angeles,first_class,91.52
2020-05-23,Pacific,Los Angeles,marketing,91.59
2020-05-23,Pacific,Los Angeles,periodical,71.93
2020-05-30,Pacific,Los Angeles,first_class,88.98
2020-05-30,Pacific,Los Angeles,marketing,85.57
2020-05-30,Pacific,Los Angeles,periodical,52.95
2020-06-06,Pacific,Los Angeles,first_class,88.32
2020-06-06,Pacific,Los Angeles,marketing,87.32
2020-06-06,Pacific,Los Angeles,periodical,65.16
2020-06-13,Pacific,Los Angeles,first_class,90.77
2020-06-13,Pacific,Los Angeles,marketing,86.95
2020-06-13,Pacific,Los Angeles,periodical,67.54
2020-06-20,Pacific,Los Angeles,first_class,87.71
2020-06-20,Pacific,Los Angeles,marketing,86.37
2020-06-20,Pacific,Los Angeles,periodical,67.08
2020-06-27,Pacific,Los Angeles,first_class,87.86
2020-06-27,Pacific,Los Angeles,marketing,83.6
2020-06-27,Pacific,Los Angeles,periodical,69.35
2020-07-01,Pacific,Los Angeles,first_class,89.32
2020-07-01,Pacific,Los Angeles,marketing,85.52
2020-07-01,Pacific,Los Angeles,periodical,74.05
2020-07-04,Pacific,Los Angeles,first_class,88.88
2020-07-04,Pacific,Los Angeles,marketing,82.65
2020-07-04,Pacific,Los Angeles,periodical,66.61
2020-07-11,Pacific,Los Angeles,first_class,82.68
2020-07-11,Pacific,Los Angeles,marketing,75.74
2020-07-11,Pacific,Los Angeles,periodical,56.56
2020-07-18,Pacific,Los Angeles,first_class,77.93
2020-07-18,Pacific,Los Angeles,marketing,74.79
2020-07-18,Pacific,Los Angeles,periodical,46.45
2020-07-25,Pacific,Los Angeles,first_class,77.29
2020-07-25,Pacific,Los Angeles,marketing,74.37
2020-07-25,Pacific,Los Angeles,periodical,48.9
2020-08-01,Pacific,Los Angeles,first_class,73.51
2020-08-01,Pacific,Los Angeles,marketing,72.38
2020-08-01,Pacific,Los Angeles,periodical,36.82
2020-08-08,Pacific,Los Angeles,first_class,78.03
2020-08-08,Pacific,Los Angeles,marketing,77.82
2020-08-08,Pacific,Los Angeles,periodical,53.56
2020-08-15,Pacific,Los Angeles,first_class,83.39
2020-08-15,Pacific,Los Angeles,marketing,84.37
2020-08-15,Pacific,Los Angeles,periodical,51.97
2020-08-22,Pacific,Los Angeles,first_class,86.23
2020-08-22,Pacific,Los Angeles,marketing,87.04
2020-08-22,Pacific,Los Angeles,periodical,55.65
2020-08-29,Pacific,Los Angeles,first_class,88.66
2020-08-29,Pacific,Los Angeles,marketing,87.06
2020-08-29,Pacific,Los Angeles,periodical,65
2020-01-04,Pacific,Sacramento,first_class,93.62
2020-01-04,Pacific,Sacramento,marketing,93.13
2020-01-04,Pacific,Sacramento,periodical,87.9
2020-01-11,Pacific,Sacramento,first_class,91.42
2020-01-11,Pacific,Sacramento,marketing,92.65
2020-01-11,Pacific,Sacramento,periodical,85.09
2020-01-18,Pacific,Sacramento,first_class,93.72
2020-01-18,Pacific,Sacramento,marketing,91.91
2020-01-18,Pacific,Sacramento,periodical,91.15
2020-01-25,Pacific,Sacramento,first_class,91.54
2020-01-25,Pacific,Sacramento,marketing,93.23
2020-01-25,Pacific,Sacramento,periodical,88.72
2020-02-01,Pacific,Sacramento,first_class,91.03
2020-02-01,Pacific,Sacramento,marketing,92.4
2020-02-01,Pacific,Sacramento,periodical,91.44
2020-02-08,Pacific,Sacramento,first_class,91.41
2020-02-08,Pacific,Sacramento,marketing,92.67
2020-02-08,Pacific,Sacramento,periodical,91.27
2020-02-15,Pacific,Sacramento,first_class,94.23
2020-02-15,Pacific,Sacramento,marketing,93.65
2020-02-15,Pacific,Sacramento,periodical,90.51
2020-02-22,Pacific,Sacramento,first_class,94
2020-02-22,Pacific,Sacramento,marketing,95.82
2020-02-22,Pacific,Sacramento,periodical,88.51
2020-02-29,Pacific,Sacramento,first_class,94.17
2020-02-29,Pacific,Sacramento,marketing,94.92
2020-02-29,Pacific,Sacramento,periodical,88.57
2020-03-07,Pacific,Sacramento,first_class,93.75
2020-03-07,Pacific,Sacramento,marketing,93.48
2020-03-07,Pacific,Sacramento,periodical,88.43
2020-03-14,Pacific,Sacramento,first_class,92.72
2020-03-14,Pacific,Sacramento,marketing,92.49
2020-03-14,Pacific,Sacramento,periodical,88.46
2020-03-21,Pacific,Sacramento,first_class,93.32
2020-03-21,Pacific,Sacramento,marketing,94.65
2020-03-21,Pacific,Sacramento,periodical,88.01
2020-03-28,Pacific,Sacramento,first_class,93.38
2020-03-28,Pacific,Sacramento,marketing,93.99
2020-03-28,Pacific,Sacramento,periodical,85.5
2020-04-01,Pacific,Sacramento,first_class,93.56
2020-04-01,Pacific,Sacramento,marketing,86.14
2020-04-01,Pacific,Sacramento,periodical,91.73
2020-04-04,Pacific,Sacramento,first_class,91.6
2020-04-04,Pacific,Sacramento,marketing,93.05
2020-04-04,Pacific,Sacramento,periodical,87.05
2020-04-11,Pacific,Sacramento,first_class,90.57
2020-04-11,Pacific,Sacramento,marketing,93.45
2020-04-11,Pacific,Sacramento,periodical,74.89
2020-04-18,Pacific,Sacramento,first_class,91.93
2020-04-18,Pacific,Sacramento,marketing,93.12
2020-04-18,Pacific,Sacramento,periodical,81.49
2020-04-25,Pacific,Sacramento,first_class,91.15
2020-04-25,Pacific,Sacramento,marketing,89.23
2020-04-25,Pacific,Sacramento,periodical,80.96
2020-05-02,Pacific,Sacramento,first_class,89.5
2020-05-02,Pacific,Sacramento,marketing,91.71
2020-05-02,Pacific,Sacramento,periodical,75.85
2020-05-09,Pacific,Sacramento,first_class,86.56
2020-05-09,Pacific,Sacramento,marketing,90.06
2020-05-09,Pacific,Sacramento,periodical,62.22
2020-05-16,Pacific,Sacramento,first_class,88.04
2020-05-16,Pacific,Sacramento,marketing,89.43
2020-05-16,Pacific,Sacramento,periodical,72.06
2020-05-23,Pacific,Sacramento,first_class,92.08
2020-05-23,Pacific,Sacramento,marketing,88.97
2020-05-23,Pacific,Sacramento,periodical,73.05
2020-05-30,Pacific,Sacramento,first_class,90.02
2020-05-30,Pacific,Sacramento,marketing,89.61
2020-05-30,Pacific,Sacramento,periodical,77.27
2020-06-06,Pacific,Sacramento,first_class,91.01
2020-06-06,Pacific,Sacramento,marketing,90.88
2020-06-06,Pacific,Sacramento,periodical,73.57
2020-06-13,Pacific,Sacramento,first_class,92.05
2020-06-13,Pacific,Sacramento,marketing,91.04
2020-06-13,Pacific,Sacramento,periodical,82.94
2020-06-20,Pacific,Sacramento,first_class,89.45
2020-06-20,Pacific,Sacramento,marketing,87.93
2020-06-20,Pacific,Sacramento,periodical,73.7
2020-06-27,Pacific,Sacramento,first_class,92.15
2020-06-27,Pacific,Sacramento,marketing,87.23
2020-06-27,Pacific,Sacramento,periodical,65.73
2020-07-01,Pacific,Sacramento,first_class,91.59
2020-07-01,Pacific,Sacramento,marketing,84.81
2020-07-01,Pacific,Sacramento,periodical,78.89
2020-07-04,Pacific,Sacramento,first_class,91.22
2020-07-04,Pacific,Sacramento,marketing,83.92
2020-07-04,Pacific,Sacramento,periodical,67.2
2020-07-11,Pacific,Sacramento,first_class,85.19
2020-07-11,Pacific,Sacramento,marketing,81.01
2020-07-11,Pacific,Sacramento,periodical,49.06
2020-07-18,Pacific,Sacramento,first_class,80.48
2020-07-18,Pacific,Sacramento,marketing,68.41
2020-07-18,Pacific,Sacramento,periodical,63.88
2020-07-25,Pacific,Sacramento,first_class,85.65
2020-07-25,Pacific,Sacramento,marketing,82.26
2020-07-25,Pacific,Sacramento,periodical,58.98
2020-08-01,Pacific,Sacramento,first_class,80.86
2020-08-01,Pacific,Sacramento,marketing,77.5
2020-08-01,Pacific,Sacramento,periodical,50.19
2020-08-08,Pacific,Sacramento,first_class,81.19
2020-08-08,Pacific,Sacramento,marketing,82.76
2020-08-08,Pacific,Sacramento,periodical,48.97
2020-08-15,Pacific,Sacramento,first_class,86.7
2020-08-15,Pacific,Sacramento,marketing,87.08
2020-08-15,Pacific,Sacramento,periodical,66.65
2020-08-22,Pacific,Sacramento,first_class,88.15
2020-08-22,Pacific,Sacramento,marketing,91.78
2020-08-22,Pacific,Sacramento,periodical,75.12
2020-08-29,Pacific,Sacramento,first_class,90.08
2020-08-29,Pacific,Sacramento,marketing,91.65
2020-08-29,Pacific,Sacramento,periodical,80.42
2020-01-04,Pacific,San Diego,first_class,93.25
2020-01-04,Pacific,San Diego,marketing,94.24
2020-01-04,Pacific,San Diego,periodical,82.44
2020-01-11,Pacific,San Diego,first_class,92.52
2020-01-11,Pacific,San Diego,marketing,93.18
2020-01-11,Pacific,San Diego,periodical,77.7
2020-01-18,Pacific,San Diego,first_class,94.64
2020-01-18,Pacific,San Diego,marketing,93.96
2020-01-18,Pacific,San Diego,periodical,91.94
2020-01-25,Pacific,San Diego,first_class,92.02
2020-01-25,Pacific,San Diego,marketing,93.32
2020-01-25,Pacific,San Diego,periodical,90.09
2020-02-01,Pacific,San Diego,first_class,90.91
2020-02-01,Pacific,San Diego,marketing,91.52
2020-02-01,Pacific,San Diego,periodical,83.93
2020-02-08,Pacific,San Diego,first_class,92.25
2020-02-08,Pacific,San Diego,marketing,92.27
2020-02-08,Pacific,San Diego,periodical,82.65
2020-02-15,Pacific,San Diego,first_class,94.76
2020-02-15,Pacific,San Diego,marketing,92.91
2020-02-15,Pacific,San Diego,periodical,92.84
2020-02-22,Pacific,San Diego,first_class,93.04
2020-02-22,Pacific,San Diego,marketing,94.97
2020-02-22,Pacific,San Diego,periodical,85.55
2020-02-29,Pacific,San Diego,first_class,91.78
2020-02-29,Pacific,San Diego,marketing,93.41
2020-02-29,Pacific,San Diego,periodical,82.33
2020-03-07,Pacific,San Diego,first_class,92.55
2020-03-07,Pacific,San Diego,marketing,94.42
2020-03-07,Pacific,San Diego,periodical,86.37
2020-03-14,Pacific,San Diego,first_class,90.87
2020-03-14,Pacific,San Diego,marketing,94
2020-03-14,Pacific,San Diego,periodical,87.29
2020-03-21,Pacific,San Diego,first_class,93.97
2020-03-21,Pacific,San Diego,marketing,94.23
2020-03-21,Pacific,San Diego,periodical,89.24
2020-03-28,Pacific,San Diego,first_class,93.42
2020-03-28,Pacific,San Diego,marketing,95.45
2020-03-28,Pacific,San Diego,periodical,83.8
2020-04-01,Pacific,San Diego,first_class,94.11
2020-04-01,Pacific,San Diego,marketing,90.63
2020-04-01,Pacific,San Diego,periodical,83.49
2020-04-04,Pacific,San Diego,first_class,92.59
2020-04-04,Pacific,San Diego,marketing,95.11
2020-04-04,Pacific,San Diego,periodical,86.64
2020-04-11,Pacific,San Diego,first_class,90.91
2020-04-11,Pacific,San Diego,marketing,93.9
2020-04-11,Pacific,San Diego,periodical,84.4
2020-04-18,Pacific,San Diego,first_class,92.43
2020-04-18,Pacific,San Diego,marketing,90.27
2020-04-18,Pacific,San Diego,periodical,84.76
2020-04-25,Pacific,San Diego,first_class,86.96
2020-04-25,Pacific,San Diego,marketing,92.76
2020-04-25,Pacific,San Diego,periodical,83.45
2020-05-02,Pacific,San Diego,first_class,91.07
2020-05-02,Pacific,San Diego,marketing,92.36
2020-05-02,Pacific,San Diego,periodical,81.23
2020-05-09,Pacific,San Diego,first_class,89.58
2020-05-09,Pacific,San Diego,marketing,91.84
2020-05-09,Pacific,San Diego,periodical,77.56
2020-05-16,Pacific,San Diego,first_class,91.32
2020-05-16,Pacific,San Diego,marketing,92.81
2020-05-16,Pacific,San Diego,periodical,80.04
